1,1.49554197675,2.816591111
2,1.5258428676666667,2.837134539
3,1.51209463,3.323883531
4,1.5584832446666665,4.32136006
5,1.6569664896666667,3.332154225
6,1.4090655244999999,2.668918334
7,1.435374149,2.850482713
8,1.6331300806666667,4.281074488
9,1.5477941175,3.337428709
10,1.1943755163333334,3.554444717
11,1.645833333,3.148415612
12,1.765957446,3.630633586
13,1.666666666,3.413120814
14,1.742857142,3.590046862
15,1.785714285,3.264674769
16,1.382352941,3.233566126
17,1.224489795,3.722389316
18,1.621621621,3.948929561
19,1.291666666,3.385117158
21,1.807692307,3.405020101
22,2,3.157090098
23,1.25,3.80692813
24,1.411764705,3.388945007
25,1.296296296,3.656195176
26,1.6145833330000001,4.021556943
27,0.94,3.030027578
28,1.771428571,2.961538462
29,1.3305555550000001,3.15128539
30,1.1967264899999999,3.077192704
31,1.0618773940000001,2.84087116
32,1.631578947,3.269380324
33,0.744444444,3.194298852
34,0.7457854399999999,3.741185451
35,0.759862671,3.183442987
36,0.722222222,2.760484123
37,0.742592592,3.260931873
38,0.657894736,3.652849293
42,1.541666666,3.371350932
43,1.444444444,2.942462527
44,1.629629629,3.22068639
45,1.59375,3.489201795
46,1.580645161,3.727299339
47,1.396226415,2.928292809
48,1.5327702699999999,3.012661139
49,1.476190476,2.772879861
50,1.420807453,3.347058824
51,1.461660253,3.421533313
52,1.4425465835,3.514208912
53,1.2466697066666665,3.493336137
54,1.629734848,3.306371626
55,1.4537037035,3.285786438
56,1.666666666,3.282575998
57,1.7678571425,3.13989688
58,1.5959595955,3.14017424
59,1.423076923,3.112565791
60,1.4999999995,3.034883468
61,1.6128364385,3.337924572
62,1.565625,2.426603477
63,1.6730434779999999,3.3333338
64,1.6538002016666666,3.775161861
65,1.404428904,3.152133901
66,1.655886411,3.658630982
67,1.391919051333333,3.258440418
68,1.073244196,3.364071055
69,1.6319444440000002,2.95765386
70,1.6189213083333334,3.506390605
71,1.466378066,3.056388554
72,1.3460317455,3.775688705
73,1.7187499995,2.98816065
74,1.68,2.95765386
75,1.365384615,3.176642504
76,1.466666666,2.996747788
77,1.41372549,3.264687871
79,1.2319173356666666,2.583691371
81,1.706493506,3.434841081
83,1.2445090436666666,3.594887675
85,1.3771367520000002,2.865459507
86,1.5956918783333334,3.688383475
87,1.6320487146666667,3.133642611
88,1.00547772975,3.189623708
89,1.0253699786666666,3.432371516
90,0.9166666665,3.254822644
92,1.962962962,2.885744437
93,1.425,2.908154409
94,1.729729729,3.449569051
95,1.818181818,3.637291237
96,1.686274509,3.297625409
97,1.4375,3.707961156
101,1.5,2.688902936
102,1.733548387,3.166228146
103,1.2991543335,3.629415448
104,1.5535714285,3.18816065
105,1.302555168,3.706098281
107,1.459459459,3.484516965
108,1.619047619,3.276849248
109,1.454545454,3.203711742
110,1.475,2.553231564
111,1.727272727,3.161538462
112,1.514285714,3.55765386
113,0.65,3.389260315
114,1.1157407405000002,3.273872058
115,1.2053571425,3.131024974
116,1.2878571425,3.946822296
117,1.6628787873333335,2.868486072
118,1.533333333,3.496363082
119,1.413059427,3.270391371
120,1.647676161,4.00071846
121,1.427096774,3.281989946
122,0.6536195284999999,2.478336208
123,1.3363139127499999,3.402754851
124,1.3953041765,3.345865231
125,1.67176277625,2.84931275
126,1.5182072823333332,3.117811779
127,1.7430897639999998,3.734179441
128,1.3750700276666665,2.951736513
129,1.3750532136666667,3.557539589
130,1.4156462583333334,3.423430523
131,1.3462910745,3.583442987
132,1.3528265103333332,3.234900021
133,1.31920995625,3.072660124
134,1.270535714,3.95902359
135,1.309523809,3.259678493
136,1.709677419,3.58966941
137,1.206896551,3.261517329
138,1.448275862,3.549143765
139,1.724137931,3.121458731
140,1.4628623185,3.289884059
141,1.6200265245,3.510192396
142,1.4992690055,2.792836881
143,1.6843681913333333,3.124057567
144,1.671428571,4.192243879
145,1.6140109885,4.456519644
146,1.4890350875,3.285786438
147,1.657894736,4.034883468
148,1.5805555550000001,2.785321533
149,1.586206896,4.177653814
150,1.6632653055,2.096432549
151,1.3581395345,3.654659964
152,1.7055893276666667,4.281266412
153,1.3889223756666667,3.376845379
154,1.65625,3.509195451
155,1.445454545,3.165972392
156,1.556118791,2.6475137
157,1.6145833330000001,3.555519118
158,1.4456043953333335,2.741385354
159,1.656210739,3.281137861
160,1.57405303,3.315445042
161,1.52501954025,3.548943396
162,1.389332514,3.063887356
163,1.78650793625,2.877124344
164,1.7686274505,4.125063526
165,1.541998936,2.88144968
166,1.4337560383333334,3.44971548
167,1.638297872,3.083200565
168,1.1811764705,3.497172585
169,1.6329729725,3.746973403
170,1.7510822505,3.433566783
171,1.25,2.751619808
172,1,3.018145045
173,1.185185185,2.841694261
175,1.224489795,2.987428667
176,1.578947368,3.496191062
177,1.436842105,3.619307231
178,1.296218487,3.3096782
179,1.423404255,3.156904787
180,1.232558139,3.041772694
181,1.5142857140000001,3.62217891
191,1.4,-0.786
193,1,-1.371
194,1.625,-0.898
195,1.533333333,-1.165
196,1.409090909,-2.918
197,1.5,-2.867
198,1.375,-0.905
199,1.666666666,-2.867
200,1.75,-1.589
201,2,-0.801
202,1.7291666664999998,-0.909
203,1.7104166665,-1.163
204,1.583333333,-1.699
205,2.008928571,-1.258
206,1.6416666665,-0.667
207,1.4,-2.056
208,1.6018099545,0.199
209,1.6338383835,-0.708
210,2.0069930065,-0.97
211,1.4,-0.375
212,1.846153846,-0.982
213,1.761904761,-1.554
214,1.545454545,-0.349
215,2,-1.888
216,1.785714285,-0.859
217,1.923076923,-2.026
218,1.260869565,-1.18
219,1.666666666,-0.833
220,1.5694444440000002,-1.199
221,1.6378205124999998,-1.612
222,1.7128205125,-0.751
223,1.6846405225,-0.978
224,1.38095238,-1.682
225,1.871212121,-0.532
226,1.74,-0.418
227,1.5277777774999999,-2.105
228,1.3939393935,-1.367
229,1.7523148145,-2.099
230,1.5568181815,-0.764
231,2,-1.215
232,1.372222222,-0.507
233,1.544117647,0.207
234,1.333333333,-1.241
235,1.823529411,-0.496
236,1.533333333,-2.43
237,1.692307692,-0.095
238,1.794444444,-1.812
239,1.666666666,1.137
240,1.615546218,-2.098
241,1.153846153,-1.572
242,1.7564102560000001,-1.009
243,1.742424242,0.347
244,1.3464052285,1.34
245,1.5555555555,-0.578
246,1.7,0.971
247,1.5,-0.074
249,1.354838709,-2.704
250,1.769230769,-1.804
251,1.85,-2.105
252,1.3428571425,0.568
253,1.554761904,-2.59
254,1.666666666,-1.495
255,2.111111111,-1.177
256,1.7,-1.856
257,1.9,-1.515
258,2.0064102559999997,-0.615
259,1.7067824646666665,-2.97
260,1.9020979015,-1.72
261,1.5475734349999999,-1.544
262,1.6247999530000001,-1.863
263,1.62962037925,-1.111
264,1.3370370366666666,-1.359
265,1.753571428,-1.686
266,1.2078754573333332,-1.127
267,1.6123072827500002,-2.21
268,1.072222222,-2.325
269,1.3100233096666667,0.202
270,1.2249999997499998,-2.496
271,1.4358974356666667,1.03
272,1.25757575725,-2.195
273,1.5325814530000001,-1.982
274,1.3915343906666664,-1.016
275,1.3416666665,-1.247
276,1.0109427606666666,-1.458
277,1.1428571425,-1.045
278,1.2318295735,-1.385
279,1.24179898375,-0.607
280,1.158898944,-0.641
281,2.0661764705,-0.721
282,1.3450292389999998,-2.653
283,2.0079365075,-1.329
284,1.6944444440000002,-2.544
285,1.7619047616666668,-0.264
286,1.23076923,-0.096
287,1.4678362566666667,-2.508
288,1.594405594,0.249
289,1.666666666,-1.535
290,1.761904761,-2.476
291,1.166666666,0.21
292,1.75,-0.954
293,1.333333333,-2.534
294,1.555555555,-0.576
295,1.625,-0.967
297,1.315789473,-1.716
298,1.210526315,-0.764
299,1.722222222,-0.928
300,1.67032967,-3.052
301,1.8333333330000001,-1.457
302,1.875,-1.134
303,1.6038961035,0.182
304,1.5790441175,-1.72
305,1.875,-0.429
306,1.4920634915,0.089
307,2.0726495725,0.189
308,1.3729032255,-3.23
309,1.5,-3.212
310,1.466666666,-1.344
311,1.615384615,-1.214
313,1.866666666,-0.243
314,1.714285714,-1.911
315,2.208333333,-1.382
316,1.75,0.159
317,1.764705882,-1.136
319,1.578947368,-0.677
320,1.8125,-0.255
321,1.928571428,0.511
322,0.909090909,-2.812
323,1.5,-1.757
324,1.4000000000000001,-1.879
325,1.264705882,-1.482
326,1.4705882350000001,-1.716
327,1.5,-1.223
328,1.058823529,-0.512
329,1.7999999999999998,0.025
330,1.240384615,-1.783
331,1.2343358389999999,-0.106
332,1.602564102,-0.326
333,1.5,-2.125
334,1.534722222,-1.569
335,1.611111111,-0.383
336,1.6,0.211
337,1.105263157,-3.83
338,1.583333333,0.138
339,1.4,-2.067
341,1.684210526,-2.438
342,1.4,-3.285
343,1.845238095,-2.119
344,1.470588235,-3.136
345,1.2111801236666666,-1.684
346,1.794444444,-1.353
347,2.142857142,-1.211
348,1.6377192979999997,-2.385
349,2.0138888886666666,-2.175
350,1.7777777776666666,0.499
351,1.6962962959999999,1.143
352,1.5774410769999998,-1.71
353,1.5930010890000001,-1.219
354,1.6771929823333334,-0.913
355,1.338235294,-0.772
356,1.289281609,0.271
357,1.4273504270000001,-1.358
358,1.36753246725,-3.233
359,1.6388888886666664,-0.975
360,1.3273809523333333,-0.398
361,1.9583333330000001,-0.601
362,1.4396331735999999,-0.1
363,1.2420168063333334,-0.469
364,1.2165775395,-1.532
365,0.981047937,-1.359
366,1.8,-1.932
367,1.8119658116666664,-1.401
368,1.5952380946666667,-1.425
369,1.5509259256666665,-1.095
370,1.6904083566666668,-3.072
371,1.75,-0.424
373,1.727272727,-0.079
374,1.75,-1.489
375,1.7948717945000001,-1.397
376,1.5,-2.451
377,1.6590909090000001,-0.36
378,1.818181818,-0.199
379,1.692105263,-2.643
380,1.375,-0.271
381,2.2166666665,-1.441
382,1.4747899155000002,-3.043
384,1.636363636,-1.368
385,1.583333333,-0.858
386,1.5,-0.01
387,1.441945288,-3.628
388,1.4809437385000002,-1.699
389,1.6161616155,-0.112
390,1.04,-0.846
391,1.7380952375,-3.205
392,1.833333333,-2.333
393,1.5897435896666667,-1.529
394,1.7,-1.495
395,1.5501165496666667,-1.93
396,1.761904761,0.321
397,1.6969696966666667,-1.807
398,1.5735294115,-2.12
399,2.0833333329999997,0.037
400,1.896296296,-0.788
401,1.4777777773333334,-2.749
402,1.3937621826666666,-0.167
403,1.55922202775,-3.031
404,1.5396270393333333,-1.748
405,1.555555555,0.857
406,1.4312354306666666,-1.788
407,2.1337834863333334,-2.084
408,1.9999999995,-1.481
409,1.5,-1.354
410,1.6748251746666665,-0.946
411,1.483455882,-2.05
412,1.9583333330000001,-1.365
413,1.566666666333333,-1.734
